Price	Close	Close	Close	High	High	High	Low	Low	Low	Open	Open	Open	Volume	Volume	Volume
Ticker	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE
Date															
19-06-25	303.6000061	247.75	207.8999939	307.3999939	251.1000061	210.25	302.3999939	247.75	207.6499939	304.7999878	250.3999939	208.8500061	42815	1525735	933294
20-06-25	305	251.1499939	209.3000031	305	254.8500061	212.6000061	301.6000061	248.8000031	209.3000031	302.6000061	249.3500061	209.9499969	190540	7942129	3171340
23-06-25	304.2000122	249.9499969	208.8000031	309.2000122	252.75	210.8000031	299.7999878	248.8999939	206.6999969	307	249	208.3999939	55817	1248686	911700
24-06-25	292	254.9499969	214.5	302.3999939	258.2999878	216.75	291	253.25	213.3999939	298.7999878	255.6000061	214.75	60721	1611964	1460998
25-06-25	296.6000061	252.5	213.6000061	299.2000122	256	216.25	293.6000061	252.5	212.6999969	295	255.5	215.8000031	70818	1097166	904964
26-06-25	302.2000122	251.6499939	214.8500061	303	253.1999969	216.1000061	295.7999878	248.4499969	212.8000031	296	252.6000061	214.1999969	61063	1437007	790826
27-06-25	298.6000061	258	222.75	302.6000061	258.3999939	223	295.7999878	252.6999969	215.75	302.3999939	255.0500031	216.3999939	65945	1471559	1437389
30-06-25	300.2000122	258.1499939	217.6499939	303.2000122	259.5	224.5	299.3999939	257.0499878	217.6499939	302.7999878	259	224.4499969	62965	1654829	1212615
01-07-25	291	255.6000061	215.6499939	300.3999939	261.4500122	218.3000031	291	255.6000061	213.75	300.3999939	259.5	217.3500061	59349	1301819	927138
02-07-25	292.7999878	253.1000061	219.5	294.6000061	256.6499939	219.5	287.7999878	250.3000031	216.75	290.7999878	256.0499878	217.3999939	44842	1140295	854971
03-07-25	293.7999878	258.2000122	221.3000031	295.3999939	258.2000122	226	281.6000061	251.8000031	220.3500061	294.3999939	252.3000031	222.75	59480	915608	987184
04-07-25	296.2000122	255.5	216	296.2000122	257.2000122	220.1000061	291.7999878	254.75	216	293.2000122	256.0499878	218.8500061	23595	766320	861838
07-07-25	297	261.1499939	218.3500061	298.7999878	261.2999878	218.5	295.2000122	256.1000061	215.1499939	296.2000122	256.25	217.1000061	31131	1074156	773153
08-07-25	294.3999939	264.1499939	217.0500031	297.6000061	265.2000122	219.4499969	292.2000122	261.1000061	216.5500031	297.3999939	262.5	219.3000031	51965	1401615	1000361
09-07-25	294.7999878	265.5	225.5	298	266.3500061	227.6499939	293.2000122	262.1499939	217.6000061	296.2000122	263.7999878	218	48651	1011575	1726737
10-07-25	296.3999939	263.1000061	226.8000031	297.6000061	269.3500061	227.8999939	293.6000061	262.1499939	225.3999939	295.3999939	267.3999939	226.6000061	48850	1079386	950432
11-07-25	302.7999878	258.75	223.0500031	306	262.1000061	225.1999969	299.6000061	258.75	221.9499969	300.3999939	260.25	225.0500031	60565	961114	773039
14-07-25	308	258.0499878	220.3000031	311.2000122	258.25	221.1000061	305.7000122	253.6999969	218.6999969	308	255.6999969	220.3500061	43086	0	647666
15-07-25	300.3999939	259.7999878	218.3000031	310	261.1499939	223.1499939	300.2000122	257	218.1000061	309.7999878	257.25	221.4499969	45313	839287	874728
16-07-25	295	259.7999878	218.3000031	303	259.7999878	218.3000031	293.6000061	259.7999878	218.3000031	302.3999939	259.7999878	218.3000031	37137	0	0
17-07-25	294.2000122	265.7999878	226	297.3999939	266.0499878	226.5500031	293	261.3500061	221.5	296.3999939	263.25	222.0500031	44358	1070036	1359142
18-07-25	295.6000061	264.0499878	224.1999969	298.2000122	267.1000061	228.75	295	262.75	223	295.2000122	266.5	228	45840	955575	0
21-07-25	289.6000061	264.0499878	224.5500031	294.2000122	264.0499878	227.25	288.2000122	264.0499878	224.3500061	294	264.0499878	224.8999939	53467	0	569482
22-07-25	286.2000122	259.5	220.3500061	292	264.6499939	224.1000061	283	258.9500122	218.0500031	288.6000061	262.6499939	223.6000061	67574	1191724	782217
23-07-25	262	248.8500061	227.6999969	274.3999939	256.7999878	227.8999939	260.6000061	244.4499969	224.5	274	255.1499939	226.9499969	187332	3968439	1103382
24-07-25	267.3999939	246.1000061	227.25	274.3999939	251.0500031	231.8999939	266	243.6999969	226.1999969	266	247.4499969	230	88624	1852714	799930
25-07-25	265.2000122	245	227.3000031	271	246.0500031	227.8000031	265.2000122	243	224.3500061	268	243.75	226	63666	1311556	623486
28-07-25	269.3999939	244.0500031	225.6499939	274	248.3000031	232.1000061	267.7999878	243.4499969	225	270.6000061	248.1499939	231.1999969	79059	1297484	776650
29-07-25	273	248.4499969	227.0500031	276.3999939	250.1499939	229.3000031	269	244.6000061	226.1000061	269.7999878	244.8999939	226.5	61501	1279126	731633
30-07-25	271.3999939	253	228.9499969	273.7999878	253.25	231.1000061	270	248.5	226.3000031	273.7999878	248.8000031	227.6999969	45974	1007571	696327
31-07-25	272.3999939	250.8000031	224.8999939	276.3999939	258.7000122	230.8999939	271	250.1999969	224.8999939	275	257.4500122	228.9499969	41091	1776569	1184884
01-08-25	270	244.6499939	212.9499969	272	249.9499969	222.6000061	267.2000122	242.8500061	212.9499969	271.2000122	248.8999939	222.1499939	66716	1674730	1578597
04-08-25	271.3999939	244.75	216.8000031	275	246.5500031	218	270	243.8500061	213.6499939	271.6000061	245.3500061	213.8999939	39874	1058367	979051
05-08-25	270.3999939	246.6499939	218.8000031	273.6000061	248.1999969	221.3500061	270.2000122	245.3000031	217.6999969	272.7999878	245.8999939	218.3500061	35110	1036854	892892
06-08-25	273.7999878	248.8500061	219	274	249.6499939	222.1999969	269.7999878	246.8500061	217.8000031	272	247.75	221.1999969	40842	950677	921610
07-08-25	270	254.75	227.1000061	272.7999878	257.7000122	231.1000061	268.3999939	250.6999969	214.8000031	272.7999878	252.3500061	216.3000031	73415	1418079	1807970
08-08-25	268.6000061	250.1000061	232.3999939	272.3999939	253.1499939	232.8000031	268.2000122	248.4499969	228.3999939	270.7999878	251.5500031	229.75	67201	1040750	1109349
11-08-25	267.3999939	249.3500061	228.0500031	268.7999878	251.6999969	234.3000031	262	248.1499939	227.1000061	262.3999939	251.6999969	234	60975	641404	697247
12-08-25	272	232	231.1000061	272.3999939	248.3500061	231.6000061	268	231.75	227.5500031	268	248	229.6000061	41993	3428231	847309
13-08-25	272	239	230.25	276.3999939	239.1499939	233.5500031	271.6000061	234.8999939	229.6999969	275.7999878	236	232.5	29478	1990691	782153
14-08-25	275.7999878	239	233.25	277.2000122	239	233.9499969	273.7999878	239	230.3500061	275.6000061	239	230.3500061	50341	0	659178
15-08-25	275.6000061	237	234.25	276.3999939	241.3000031	237.1999969	272.6000061	237	233.1999969	275.7999878	239.6000061	235	23846	1749088	793608
18-08-25	277.7999878	236.6499939	233.5500031	280.7999878	237.6999969	233.8500061	274.7999878	235.4499969	231.5	276	237.6999969	233.3999939	49268	1121582	490730
19-08-25	269.2000122	236.8999939	238.25	275.2000122	238.6000061	239.1000061	268.6000061	235.8500061	234.3999939	274.7999878	237.3500061	234.5500031	65656	1197002	785118
20-08-25	271.2000122	233.75	233.5	271.3999939	236.1999969	236.8999939	264	231.6499939	232.8000031	264.2000122	233.3999939	235.6499939	58093	1304126	650476
21-08-25	275.2000122	232.1499939	233.6499939	275.2000122	233.6999969	234.3500061	271.8999939	231.5	232.3000031	273	233.3999939	232.8999939	41483	1154543	510714
22-08-25	273.6000061	232.6000061	236.8999939	276.3999939	232.6999969	237.5	273.2000122	230.3000031	232.6999969	276	231.3999939	232.6999969	33924	1230678	665837
25-08-25	278.6000061	233	235.5	280	233.9499969	236.5500031	272.2000122	230.8500061	234.1999969	273	231.6999969	235.1499939	48222	838506	430291
26-08-25	275	231.8500061	234.8999939	275	235.75	236.5500031	268.7999878	231.6999969	232.8500061	274.7999878	231.8500061	233.0500031	123361	2208166	987924
27-08-25	272.3999939	236.3999939	233	277.6000061	237.1999969	236.4499969	271.6000061	230.9499969	231	275	231	236.1499939	36701	1087706	600968
28-08-25	271.3999939	236.3500061	236.8500061	274	237.8500061	237.8000031	270.2000122	235	235.0500031	272.6000061	236.75	235.3999939	25306	796628	681376
29-08-25	270	231.6999969	236.6000061	275.7999878	235.1499939	240.6000061	270	231.1499939	234.75	272.3999939	234.5500031	235.1999969	43280	1280886	1129542
01-09-25	270.2000122	233.8999939	239.1999969	271.3999939	234.8000031	239.9499969	269	231.8999939	238.1000061	269	232.5	238.1000061	56122	603099	553437
02-09-25	264.3999939	227.25	228.6999969	270.3999939	233.25	238.1000061	262.7999878	227.25	228.6999969	269	232.3999939	238	57602	1290152	1037622
03-09-25	269.7999878	231.3500061	229.4499969	270.3999939	231.8000031	233.3999939	265	229.1999969	228.8000031	265	230.1499939	231	46083	1031836	1024237
04-09-25	270	233.1999969	230.0500031	276.2000122	235.1499939	230.9499969	270	231.6000061	228.3000031	274	231.8999939	229.5500031	62672	871586	633969
05-09-25	269.2000122	228.25	226	272	233.6000061	232.25	267.2000122	227.8999939	224.6499939	269.6000061	233.3999939	231.5	60657	1272378	850761
08-09-25	271.2000122	230.4499969	230.6499939	272.2000122	231.4499969	232.1000061	270	228.1999969	228.1000061	270.2000122	229.4499969	228.5	24602	1277894	795352
09-09-25	272.3999939	230.3000031	228.5	274	231.1499939	231.8000031	269	228.3999939	227.8000031	272	229.6999969	230.8500061	35758	1058827	600680
10-09-25	278.6000061	223.6999969	228.3999939	280.2000122	236.6499939	229.8999939	275.2000122	222.9499969	225.6999969	276.3999939	235	229	46374	2344014	826971
11-09-25	283	219.8000031	229.0500031	283.3999939	222.8500061	232.3000031	277.3999939	218.8999939	227.3999939	279.7999878	222	229.3000031	31842	1974628	931007
12-09-25	290	220.8999939	228.5500031	292.2000122	221.8000031	229.8999939	283.3999939	219.1999969	226.6999969	283.7999878	219.8999939	229.75	51860	1360689	839715
